num_client;numero_commande;date;montant_des_produits;remise_sur_produits;montant_livraison;remise_sur_livraison;montant_total_paye;date_modifiee;date_sas
ID_636575;340306;17-nov-21;104;-15;6.8;;95.8;17-nov-21;17NOV2021
ID_636634;340595;18-nov-21;59;;7.99;;66.99;18-nov-21;18NOV2021
ID_636723;340437;18-nov-21;19;;4.7;-4.7;19;18-nov-21;18NOV2021
ID_636751;340498;18-nov-21;55;;4.99;;59.99;18-nov-21;18NOV2021
ID_636768;340614;18-nov-21;55;;4.99;;59.99;18-nov-21;18NOV2021
ID_636795;365236;03-mars-22;188;;19.49;;207.49;03-mar-22;03MAR2022
ID_636845;340652;18-nov-21;29;;3.99;;32.99;18-nov-21;18NOV2021
ID_636870;340694;18-nov-21;55;;4.99;;59.99;18-nov-21;18NOV2021
ID_636895;341451;21-nov-21;150.5;;8;;158.5;21-nov-21;21NOV2021
ID_636924;340766;18-nov-21;55;;8;;63;18-nov-21;18NOV2021
ID_636987;340908;19-nov-21;24.5;;3.99;;28.49;19-nov-21;19NOV2021
ID_637013;341016;19-nov-21;55;;8;;63;19-nov-21;19NOV2021
ID_637067;367016;19-mars-22;129;-15;12.99;;126.99;19-mar-22;19MAR2022
ID_637150;341230;20-nov-21;17;;4.7;-4.7;17;20-nov-21;20NOV2021
ID_637189;342597;24-nov-21;87;;9.6;;96.6;24-nov-21;24NOV2021
ID_637204;341305;20-nov-21;29;;3.99;;32.99;20-nov-21;20NOV2021
ID_637322;343411;26-nov-21;12;;3.49;;15.49;26-nov-21;26NOV2021
ID_637431;352118;14-janv-22;29;;4.49;;33.49;14-jan-22;14JAN2022
ID_637472;360819;08-févr-22;840;-15;44;;869;08-feb-22;08FEB2022
ID_637497;402773;11-nov-22;32;;5.2;;37.2;11-nov-22;11NOV2022
ID_637734;347238;15-déc-21;28;;12.99;;40.99;15-dec-21;15DEC2021
ID_637759;343757;27-nov-21;89;;19.49;;108.49;27-nov-21;27NOV2021
ID_637840;377053;13-mai-22;25;;5.2;;30.2;13-may-22;13MAY2022
ID_638015;342174;23-nov-21;89;;19.49;;108.49;23-nov-21;23NOV2021
ID_638044;342618;24-nov-21;40;;5.99;;45.99;24-nov-21;24NOV2021
ID_638111;342388;24-nov-21;29;;3.99;;32.99;24-nov-21;24NOV2021
ID_638192;348387;23-déc-21;30.6;;4.7;-4.7;30.6;23-dec-21;23DEC2021
ID_638212;342556;24-nov-21;29;;3.99;;32.99;24-nov-21;24NOV2021
ID_638219;342566;24-nov-21;110;-15;5.99;;100.99;24-nov-21;24NOV2021
ID_638229;342583;24-nov-21;55;-15;4.99;;44.99;24-nov-21;24NOV2021
ID_638232;343608;27-nov-21;89;;19.49;;108.49;27-nov-21;27NOV2021
ID_638282;342680;24-nov-21;44;;7.99;;51.99;24-nov-21;24NOV2021
ID_638296;342714;24-nov-21;55;;8;;63;24-nov-21;24NOV2021
ID_638315;342747;24-nov-21;101;-15;8;;94;24-nov-21;24NOV2021
ID_638493;354908;21-janv-22;9.5;-1.9;6.8;;14.4;21-jan-22;21JAN2022
ID_638505;403629;15-nov-22;21;;4.6;;25.6;15-nov-22;15NOV2022
ID_638649;343381;26-nov-21;199;-20;22;;201;26-nov-21;26NOV2021
ID_638696;370850;06-avr-22;109;;22.5;;131.5;06-apr-22;06APR2022
ID_638753;343497;26-nov-21;199;-15;22;;206;26-nov-21;26NOV2021
ID_638817;343698;27-nov-21;175;;19.49;;194.49;27-nov-21;27NOV2021
ID_638821;343717;27-nov-21;9.5;;6.8;;16.3;27-nov-21;27NOV2021
ID_638830;343732;27-nov-21;28;;5.99;;33.99;27-nov-21;27NOV2021
ID_638863;343824;28-nov-21;59;;9.99;;68.99;28-nov-21;28NOV2021
ID_638901;344006;28-nov-21;450;;29.99;;479.99;28-nov-21;28NOV2021
ID_639047;344315;30-nov-21;87.5;;8;;95.5;30-nov-21;30NOV2021
ID_639087;362468;17-févr-22;54;;5.49;;59.49;17-feb-22;17FEB2022
ID_639197;345610;06-déc-21;15;;4.49;;19.49;06-dec-21;06DEC2021
ID_639220;344693;01-déc-21;34;;4.99;;38.99;01-dec-21;01DEC2021
ID_639866;345422;05-déc-21;16;;3.99;;19.99;05-dec-21;05DEC2021
ID_639958;344878;02-déc-21;33;;4.7;;37.7;02-dec-21;02DEC2021
ID_639966;375333;02-mai-22;310;;31;;341;02-may-22;02MAY2022
ID_640016;345324;04-déc-21;21.5;;3.99;;25.49;04-dec-21;04DEC2021
ID_640128;357990;30-janv-22;102;-15;29.99;;116.99;30-jan-22;30JAN2022
ID_641047;396400;22-sept-22;24;;8.99;;32.99;22-sep-22;22SEP2022
ID_641135;366617;15-mars-22;;;;;;15-mar-22;15MAR2022
ID_641204;345076;03-déc-21;848;-15;58;;891;03-dec-21;03DEC2021
ID_641522;345119;03-déc-21;40.5;;8;;48.5;03-dec-21;03DEC2021
ID_641605;396299;21-sept-22;89;;6.5;;95.5;21-sep-22;21SEP2022
ID_641851;365528;05-mars-22;65;;4.99;;69.99;05-mar-22;05MAR2022
ID_642115;381375;15-juin-22;14;;5.2;;19.2;15-jun-22;15JUN2022
ID_642182;348161;21-déc-21;32;;3.99;;35.99;21-dec-21;21DEC2021
ID_642194;345439;05-déc-21;31;;5.49;;36.49;05-dec-21;05DEC2021
ID_642572;350402;09-janv-22;43.3;;5.49;;48.79;09-jan-22;09JAN2022
ID_642629;357254;28-janv-22;55;;8;;63;28-jan-22;28JAN2022
ID_643079;402673;11-nov-22;47;;7.49;;54.49;11-nov-22;11NOV2022
ID_643081;345623;06-déc-21;89;;12.99;;101.99;06-dec-21;06DEC2021
ID_643110;395545;16-sept-22;26;;5.99;;31.99;16-sep-22;16SEP2022
ID_643111;393509;28-déc-22;27;;5.2;;32.2;28-dec-22;28DEC2022
ID_643227;350516;09-janv-22;105;;19.49;;124.49;09-jan-22;09JAN2022
ID_643263;345917;07-déc-21;324;;29.99;-29.99;324;07-dec-21;07DEC2021
ID_643589;351952;14-janv-22;34.5;;8;;42.5;14-jan-22;14JAN2022
ID_643773;376949;12-mai-22;4.5;;4.6;;9.1;12-may-22;12MAY2022
ID_643805;345786;06-déc-21;82;;6.8;;88.8;06-dec-21;06DEC2021
ID_643831;345880;07-déc-21;55;;12.99;;67.99;07-dec-21;07DEC2021
ID_643875;367731;24-mars-22;32;;6.8;;38.8;24-mar-22;24MAR2022
ID_643935;345921;07-déc-21;105;-20;11.2;;96.2;07-dec-21;07DEC2021
ID_643944;364792;28-févr-22;53;;6.8;;59.8;28-feb-22;28FEB2022
ID_644428;354873;21-janv-22;19.9;-3.98;6.8;;22.72;21-jan-22;21JAN2022
ID_64476;310734;20-juin-21;69;;4.49;;73.49;20-jun-21;20JUN2021
ID_64488;330870;02-oct-21;11;;4.7;;15.7;02-oct-21;02OCT2021
ID_645011;346740;11-déc-21;195;-20;19.49;-19.49;175;11-dec-21;11DEC2021
ID_645062;346793;11-déc-21;244;-15;4.49;;233.49;11-dec-21;11DEC2021
ID_645129;346925;12-déc-21;29;;4.7;;33.7;12-dec-21;12DEC2021
ID_645137;346905;12-déc-21;58;;3.49;;61.49;12-dec-21;12DEC2021
ID_645260;363813;23-févr-22;27.5;;9.6;;37.1;23-feb-22;23FEB2022
ID_645342;352663;16-janv-22;6;;4.49;;10.49;16-jan-22;16JAN2022
ID_645459;347338;15-déc-21;27.5;;6.8;;34.3;15-dec-21;15DEC2021
ID_645490;347419;15-déc-21;37;;5.99;;42.99;15-dec-21;15DEC2021
ID_645499;347474;15-déc-21;630;-15;35;;650;15-dec-21;15DEC2021
ID_645722;347815;18-déc-21;16;;3.99;;19.99;18-dec-21;18DEC2021
ID_645960;348200;22-déc-21;39;;6.8;;45.8;22-dec-21;22DEC2021
ID_64599;281580;21-janv-21;157;-31.4;19.49;;145.09;21-jan-21;21JAN2021
ID_646015;359163;02-févr-22;39;;4.49;;43.49;02-feb-22;02FEB2022
ID_646061;348467;24-déc-21;16;;6.8;;22.8;24-dec-21;24DEC2021
ID_646112;349023;29-déc-21;178;-15;29.99;;192.99;29-dec-21;29DEC2021
ID_646147;348644;26-déc-21;52;;4.7;-4.7;52;26-dec-21;26DEC2021
ID_646163;348689;26-déc-21;71.2;;4.7;-4.7;71.2;26-dec-21;26DEC2021
ID_646311;349096;30-déc-21;32.8;;4.7;-4.7;32.8;30-dec-21;30DEC2021
ID_646343;398728;12-oct-22;39;;5.99;;44.99;12-oct-22;12OCT2022
ID_646354;348937;28-déc-21;165;-20;19.49;;164.49;28-dec-21;28DEC2021
ID_646462;349036;30-déc-21;89;;19.49;;108.49;30-dec-21;30DEC2021
ID_646501;349118;30-déc-21;32.8;;4.7;-4.7;32.8;30-dec-21;30DEC2021
ID_646519;364866;01-mars-22;31.6;;4.49;;36.09;01-mar-22;01MAR2022
ID_646586;365444;05-mars-22;278;-20;29.99;;287.99;05-mar-22;05MAR2022
ID_646592;390319;23-juil-22;69;;6.5;;75.5;23-jul-22;23JUL2022
ID_646731;388403;13-juil-22;369;;25;-25;369;13-jul-22;13JUL2022
ID_646740;383690;26-juin-22;35.6;;12.25;-12.25;35.6;26-jun-22;26JUN2022
ID_646864;360682;08-févr-22;12;;4.7;;16.7;08-feb-22;08FEB2022
ID_646940;368133;25-mars-22;119;-15;19.49;;123.49;25-mar-22;25MAR2022
ID_647021;350036;08-janv-22;10;;3.99;;13.99;08-jan-22;08JAN2022
ID_647090;350367;09-janv-22;450;-15;44;;479;09-jan-22;09JAN2022
ID_647272;353760;18-janv-22;14.9;-2.98;4.49;;16.41;18-jan-22;18JAN2022
ID_647338;351324;12-janv-22;102.4;-20;19.2;;101.6;12-jan-22;12JAN2022
ID_64735;335185;03-nov-21;749;;29;;778;03-nov-21;03NOV2021
ID_647356;355387;23-janv-22;55;;5.49;;60.49;23-jan-22;23JAN2022
ID_647368;406753;04-déc-22;47.5;;5.2;;52.7;04-dec-22;04DEC2022
ID_64744;286096;05-févr-21;11.95;;6.8;;18.75;05-feb-21;05FEB2021
ID_647485;363036;20-févr-22;98;;8;;106;20-feb-22;20FEB2022
ID_647510;353585;18-janv-22;1099;-219.8;58;;937.2;18-jan-22;18JAN2022
ID_647872;352052;14-janv-22;140.9;;15.95;;156.85;14-jan-22;14JAN2022
ID_647913;352313;15-janv-22;56;;4.99;;60.99;15-jan-22;15JAN2022
ID_648035;364082;25-févr-22;25.08;;6.49;;31.57;25-feb-22;25FEB2022
ID_648062;383299;25-juin-22;194.7;;22.5;;217.2;25-jun-22;25JUN2022
ID_648324;352171;15-janv-22;54;;4.49;;58.49;15-jan-22;15JAN2022
ID_648353;356463;26-janv-22;36;;11.2;;47.2;26-jan-22;26JAN2022
ID_648536;352868;17-janv-22;78.5;-20;4.49;;62.99;17-jan-22;17JAN2022
ID_648561;376040;07-mai-22;119;;12.99;;131.99;07-may-22;07MAY2022
ID_648779;379011;31-mai-22;34;;5.99;;39.99;31-may-22;31MAY2022
ID_648888;352665;16-janv-22;78;;12.99;;90.99;16-jan-22;16JAN2022
ID_648920;354629;21-janv-22;43.05;;6.49;;49.54;21-jan-22;21JAN2022
ID_649138;352646;16-janv-22;119;-20;12.99;;111.99;16-jan-22;16JAN2022
ID_649139;391478;05-déc-22;20.8;;5.5;-5.5;20.8;05-dec-22;05DEC2022
ID_64926;333413;24-oct-21;284;;14.4;;298.4;24-oct-21;24OCT2021
ID_649296;352827;16-janv-22;22.5;;3.99;;26.49;16-jan-22;16JAN2022
ID_649345;355835;24-janv-22;116.5;-15;12.99;;114.49;24-jan-22;24JAN2022
ID_649477;370732;05-avr-22;27.4;;5.99;;33.39;05-apr-22;05APR2022
ID_649864;394599;11-sept-22;12;;5.2;;17.2;11-sep-22;11SEP2022
ID_649950;355537;23-janv-22;60.5;;12.99;;73.49;23-jan-22;23JAN2022
ID_650150;375430;03-mai-22;22;;6.99;;28.99;03-may-22;03MAY2022
ID_650260;380284;08-juin-22;190;-15;25;;200;08-jun-22;08JUN2022
ID_650383;375446;03-mai-22;21.5;;4.6;;26.1;03-may-22;03MAY2022
ID_65041;312834;29-juin-21;31;;7.99;;38.99;29-jun-21;29JUN2021
ID_650423;378054;24-mai-22;37.5;;8.49;;45.99;24-may-22;24MAY2022
ID_650567;360357;07-févr-22;15;;6.8;;21.8;07-feb-22;07FEB2022
ID_65057;279112;12-janv-21;14.5;;3.99;;18.49;12-jan-21;12JAN2021
ID_65075;313627;02-juil-21;103;;11.2;;114.2;02-jul-21;02JUL2021
ID_650794;396035;20-sept-22;23;;5.2;;28.2;20-sep-22;20SEP2022
ID_65090;310496;19-juin-21;113;;5.99;;118.99;19-jun-21;19JUN2021
ID_650988;356310;25-janv-22;29;;6.8;;35.8;25-jan-22;25JAN2022
ID_651043;355225;22-janv-22;29;;12.99;;41.99;22-jan-22;22JAN2022
ID_651304;371979;09-avr-22;29;;5.2;;34.2;09-apr-22;09APR2022
ID_651404;389958;21-juil-22;25;;8.49;;33.49;21-jul-22;21JUL2022
ID_651596;356847;28-janv-22;18.4;;5.99;;24.39;28-jan-22;28JAN2022
ID_651623;354203;19-janv-22;102;-15;5.49;;92.49;19-jan-22;19JAN2022
ID_651832;388682;15-juil-22;19.9;;6.5;;26.4;15-jul-22;15JUL2022
ID_651859;354383;20-janv-22;94.7;-18.94;29.99;;105.75;20-jan-22;20JAN2022
ID_651926;354440;20-janv-22;100;;5.99;;105.99;20-jan-22;20JAN2022
ID_651946;373945;21-avr-22;55;;5.99;;60.99;21-apr-22;21APR2022
ID_652094;362549;18-févr-22;130;-15;12.99;;127.99;18-feb-22;18FEB2022
ID_652168;388942;16-juil-22;69;;6.5;;75.5;16-jul-22;16JUL2022
ID_652273;360253;06-févr-22;698;-15;84.99;;767.99;06-feb-22;06FEB2022
ID_652320;354990;22-janv-22;64;;10.49;;74.49;22-jan-22;22JAN2022
ID_652415;354598;21-janv-22;23.9;;4.99;;28.89;21-jan-22;21JAN2022
ID_65255;311136;23-juin-21;209;;4.49;;213.49;23-jun-21;23JUN2021
ID_652569;369826;02-avr-22;49;;22.5;;71.5;02-apr-22;02APR2022
ID_65264;292242;02-mars-21;15;;4.7;;19.7;02-mar-21;02MAR2021
ID_65287;290991;26-févr-21;250;;29.99;;279.99;26-feb-21;26FEB2021
ID_652994;354691;21-janv-22;20.9;-4.18;4.99;;21.71;21-jan-22;21JAN2022
ID_65300;290258;23-févr-21;20;;6.8;;26.8;23-feb-21;23FEB2021
ID_65338;397828;06-oct-22;147;;12;;159;06-oct-22;06OCT2022
ID_653390;356761;27-janv-22;89.85;;13.49;;103.34;27-jan-22;27JAN2022
ID_65365;328663;22-sept-21;450;-45;29.99;;434.99;22-sep-21;22SEP2021
ID_653836;354814;21-janv-22;23.8;-4.76;4.99;;24.03;21-jan-22;21JAN2022
ID_654362;356620;26-janv-22;45;-9;12.99;;48.99;26-jan-22;26JAN2022
ID_65446;290337;23-févr-21;51.5;;4.49;-4.49;51.5;23-feb-21;23FEB2021
ID_654467;358094;30-janv-22;55;;5.49;;60.49;30-jan-22;30JAN2022
ID_654775;359253;03-févr-22;89;;19.49;;108.49;03-feb-22;03FEB2022
ID_654994;355110;22-janv-22;12;;3.99;;15.99;22-jan-22;22JAN2022
ID_655040;355237;22-janv-22;139;-15;6.49;;130.49;22-jan-22;22JAN2022
ID_655081;360666;07-févr-22;138;-20;12.99;-4.5;126.49;07-feb-22;07FEB2022
ID_65512;279353;12-janv-21;107;-15;5.99;;97.99;12-jan-21;12JAN2021
ID_655296;384650;28-juin-22;30;;5.2;;35.2;28-jun-22;28JUN2022
ID_655521;355238;22-janv-22;9.5;;4.7;;14.2;22-jan-22;22JAN2022
ID_655525;355240;22-janv-22;48;;19.49;;67.49;22-jan-22;22JAN2022
ID_655710;365632;06-mars-22;38;;9.6;;47.6;06-mar-22;06MAR2022
ID_655792;356266;25-janv-22;29;;6.8;;35.8;25-jan-22;25JAN2022
ID_655793;403964;16-nov-22;14;;4.6;;18.6;16-nov-22;16NOV2022
ID_655815;355496;23-janv-22;289;-15;8.49;;282.49;23-jan-22;23JAN2022
ID_655848;366011;09-mars-22;69;;8;;77;09-mar-22;09MAR2022
ID_65586;303367;06-mai-21;207.5;;29.99;;237.49;06-may-21;06MAY2021
ID_655892;355569;23-janv-22;334.5;-66.9;19.49;;287.09;23-jan-22;23JAN2022
ID_656000;357024;28-janv-22;95;;19.49;;114.49;28-jan-22;28JAN2022
ID_656023;358017;30-janv-22;37.5;;5.49;;42.99;30-jan-22;30JAN2022
ID_656044;355759;23-janv-22;125;-25;12.99;;112.99;23-jan-22;23JAN2022
ID_656124;361519;11-févr-22;349;-15;45;;379;11-feb-22;11FEB2022
ID_65613;364599;26-févr-22;53;;4.49;;57.49;26-feb-22;26FEB2022
ID_656215;356328;25-janv-22;214;-20;10.49;;204.49;25-jan-22;25JAN2022
ID_656249;356038;24-janv-22;5;;4.99;;9.99;24-jan-22;24JAN2022
ID_656434;356482;26-janv-22;119;-15;13.49;;117.49;26-jan-22;26JAN2022
ID_656495;356382;26-janv-22;55;;8;;63;26-jan-22;26JAN2022
ID_656508;367684;23-mars-22;29;;19.49;;48.49;23-mar-22;23MAR2022
ID_656551;356387;26-janv-22;25;;7.49;;32.49;26-jan-22;26JAN2022
ID_656665;356539;26-janv-22;51;;4.49;;55.49;26-jan-22;26JAN2022
ID_656718;356593;26-janv-22;4.9;;4.7;;9.6;26-jan-22;26JAN2022
ID_656878;356833;27-janv-22;37.5;;8;;45.5;27-jan-22;27JAN2022
ID_656882;357374;28-janv-22;147.5;-20;8.49;;135.99;28-jan-22;28JAN2022
ID_656926;357001;28-janv-22;85;;19.49;;104.49;28-jan-22;28JAN2022
ID_656942;357085;28-janv-22;59;;12.99;;71.99;28-jan-22;28JAN2022
ID_65703;303916;10-mai-21;142.5;;29.99;;172.49;10-may-21;10MAY2021
ID_657076;357447;29-janv-22;37.5;;5.49;;42.99;29-jan-22;29JAN2022
ID_657082;357812;29-janv-22;287;-20;19.49;-6;280.49;29-jan-22;29JAN2022
ID_657089;398626;12-oct-22;58;;8.5;;66.5;12-oct-22;12OCT2022
ID_657090;357511;29-janv-22;200;;84.99;-84.99;200;29-jan-22;29JAN2022
ID_657118;381153;14-juin-22;89;;7.2;-7.2;89;14-jun-22;14JUN2022
ID_657123;357645;29-janv-22;150;-15;19.49;;154.49;29-jan-22;29JAN2022
ID_657137;363583;22-févr-22;59;;6.8;;65.8;22-feb-22;22FEB2022
ID_657181;358776;01-févr-22;58;;8;;66;01-feb-22;01FEB2022
ID_657203;357787;29-janv-22;29;;4.49;;33.49;29-jan-22;29JAN2022
ID_657246;366670;15-mars-22;549;-20;50;;579;15-mar-22;15MAR2022
ID_657289;357960;30-janv-22;185;-15;19.49;;189.49;30-jan-22;30JAN2022
ID_657343;358031;30-janv-22;207;-15;29.99;;221.99;30-jan-22;30JAN2022
ID_657362;358226;31-janv-22;34.9;-6.98;5.99;;33.91;31-jan-22;31JAN2022
ID_657424;358230;31-janv-22;27;;6.8;;33.8;31-jan-22;31JAN2022
ID_657426;359629;04-févr-22;27;;5.49;;32.49;04-feb-22;04FEB2022
ID_657462;371094;07-avr-22;29;;5.2;;34.2;07-apr-22;07APR2022
ID_657509;358527;01-févr-22;38;;8.49;;46.49;01-feb-22;01FEB2022
ID_657630;373561;17-avr-22;136.5;;7.2;-7.2;136.5;17-apr-22;17APR2022
ID_657666;359827;04-févr-22;89;;19.49;;108.49;04-feb-22;04FEB2022
ID_657807;359393;03-févr-22;599;-15;22;;606;03-feb-22;03FEB2022
ID_657925;392211;13-déc-22;300;;31;;331;13-dec-22;13DEC2022
ID_657955;359631;04-févr-22;37.5;;4.49;;41.99;04-feb-22;04FEB2022
ID_658021;360729;08-févr-22;;;;19.49;19.49;08-feb-22;08FEB2022
ID_658056;367454;21-mars-22;123;-15;44;;152;21-mar-22;21MAR2022
ID_658102;360091;05-févr-22;160;-20;29.99;;169.99;05-feb-22;05FEB2022
ID_65821;363694;23-févr-22;38;;4.49;;42.49;23-feb-22;23FEB2022
ID_658221;360313;06-févr-22;23;;4.99;;27.99;06-feb-22;06FEB2022
ID_658295;396721;25-sept-22;24;;8.99;;32.99;25-sep-22;25SEP2022
ID_65843;293904;13-mars-21;59;;9.6;;68.6;13-mar-21;13MAR2021
ID_658487;396291;21-sept-22;24;;5.99;;29.99;21-sep-22;21SEP2022
ID_658542;360339;06-févr-22;12;;4.7;;16.7;06-feb-22;06FEB2022
ID_658597;360332;06-févr-22;47.5;;12.99;;60.49;06-feb-22;06FEB2022
ID_658708;361649;12-févr-22;39;;6.8;;45.8;12-feb-22;12FEB2022
ID_658783;379851;05-juin-22;145;;12;;157;05-jun-22;05JUN2022
ID_658912;387660;10-juil-22;375;;60;;435;10-jul-22;10JUL2022
ID_659104;400697;28-oct-22;17;;6.99;;23.99;28-oct-22;28OCT2022
ID_659351;361153;09-févr-22;32;;9.6;;41.6;09-feb-22;09FEB2022
ID_659625;405791;29-nov-22;25;;6.99;;31.99;29-nov-22;29NOV2022
ID_659649;361562;11-févr-22;5;;4.49;;9.49;11-feb-22;11FEB2022
ID_659791;361227;10-févr-22;29;;5.99;;34.99;10-feb-22;10FEB2022
ID_659808;363799;23-févr-22;23.5;;4.49;;27.99;23-feb-22;23FEB2022
ID_659976;375588;04-mai-22;65;;7.49;;72.49;04-may-22;04MAY2022
ID_660005;379542;04-juin-22;21;;5.99;;26.99;04-jun-22;04JUN2022
ID_660137;366803;17-mars-22;15;;3.99;;18.99;17-mar-22;17MAR2022
ID_660302;367427;21-mars-22;260;;50;;310;21-mar-22;21MAR2022
ID_660565;392381;14-déc-22;110;;10;;120;14-dec-22;14DEC2022
ID_660778;361602;11-févr-22;15;;8;;23;11-feb-22;11FEB2022
ID_660901;361783;13-févr-22;22.5;;6.8;;29.3;13-feb-22;13FEB2022
ID_661055;361748;13-févr-22;9;;3.99;;12.99;13-feb-22;13FEB2022
ID_661160;397960;08-oct-22;29;;5.2;;34.2;08-oct-22;08OCT2022
ID_661371;361846;13-févr-22;24;;4.49;;28.49;13-feb-22;13FEB2022
ID_661389;369096;31-mars-22;52.5;;9.49;;61.99;31-mar-22;31MAR2022
ID_66158;382385;22-juin-22;54;;9.49;;63.49;22-jun-22;22JUN2022
ID_661697;362521;17-févr-22;113.5;-20;9.99;;103.49;17-feb-22;17FEB2022
ID_661726;377074;13-mai-22;29.5;;5.2;;34.7;13-may-22;13MAY2022
ID_662190;369155;31-mars-22;22.5;;6.99;;29.49;31-mar-22;31MAR2022
ID_662694;363035;20-févr-22;10;;4.99;;14.99;20-feb-22;20FEB2022
ID_662730;385688;03-juil-22;57;;7.2;;64.2;03-jul-22;03JUL2022
ID_662929;363293;21-févr-22;16;;4.49;;20.49;21-feb-22;21FEB2022
ID_662940;386819;08-juil-22;34;;4.6;;38.6;08-jul-22;08JUL2022
ID_66324;293860;12-mars-21;;;;;;12-mar-21;12MAR2021
ID_663326;373971;21-avr-22;61;;5.99;-5.99;61;21-apr-22;21APR2022
ID_663379;363540;22-févr-22;21;;4.7;;25.7;22-feb-22;22FEB2022
ID_663890;371705;09-avr-22;87;;8.49;;95.49;09-apr-22;09APR2022
ID_664549;372861;13-avr-22;775;;49;-49;775;13-apr-22;13APR2022
ID_664605;381758;19-juin-22;15;;7.49;;22.49;19-jun-22;19JUN2022
ID_664698;371952;09-avr-22;89;;17.4;;106.4;09-apr-22;09APR2022
ID_664810;364587;26-févr-22;159;-15;11.45;;155.45;26-feb-22;26FEB2022
ID_664841;364829;28-févr-22;106;-15;4.99;;95.99;28-feb-22;28FEB2022
ID_66488;307360;31-mai-21;350;-25;53.19;;378.19;31-may-21;31MAY2021
ID_665059;391437;05-déc-22;15;;5.2;;20.2;05-dec-22;05DEC2022
ID_66515;339016;14-nov-21;39;;5.49;;44.49;14-nov-21;14NOV2021
ID_665289;365334;04-mars-22;155;-20;19.49;;154.49;04-mar-22;04MAR2022
ID_665339;372681;12-avr-22;85;;12.25;;97.25;12-apr-22;12APR2022
ID_665388;403710;15-nov-22;41.5;;12;;53.5;15-nov-22;15NOV2022
ID_665421;376177;08-mai-22;310;-15;31;;326;08-may-22;08MAY2022
ID_665531;365006;02-mars-22;397;-15;19.49;;401.49;02-mar-22;02MAR2022
ID_665708;365225;03-mars-22;29.5;;6.8;;36.3;03-mar-22;03MAR2022
ID_665730;378326;26-mai-22;158;-15;25;-25;143;26-may-22;26MAY2022
ID_665904;366607;15-mars-22;100;-20;19.49;;99.49;15-mar-22;15MAR2022
ID_666487;375121;01-mai-22;25;;12.99;;37.99;01-may-22;01MAY2022
ID_666607;385725;03-juil-22;76;;8.49;;84.49;03-jul-22;03JUL2022
ID_666835;365502;05-mars-22;310;;29.99;;339.99;05-mar-22;05MAR2022
ID_667106;376524;09-mai-22;41;;5.2;;46.2;09-may-22;09MAY2022
ID_66742;281487;21-janv-21;59;-11.8;8;;55.2;21-jan-21;21JAN2021
ID_667438;400120;23-oct-22;17;;4.6;;21.6;23-oct-22;23OCT2022
ID_667445;402698;11-nov-22;17;;4.2;;21.2;11-nov-22;11NOV2022
ID_667482;367563;22-mars-22;77;;8;;85;22-mar-22;22MAR2022
ID_667498;406423;03-déc-22;53;;5.2;;58.2;03-dec-22;03DEC2022
ID_667527;396446;22-sept-22;49;;7.2;;56.2;22-sep-22;22SEP2022
ID_667697;373909;20-avr-22;9.5;;6.99;;16.49;20-apr-22;20APR2022
ID_667702;370675;05-avr-22;50;;7.2;;57.2;05-apr-22;05APR2022
ID_667760;365864;08-mars-22;100;-20;9.6;;89.6;08-mar-22;08MAR2022
ID_667812;365946;08-mars-22;310;-15;37;;332;08-mar-22;08MAR2022
ID_66805;374506;27-avr-22;110;;9.49;;119.49;27-apr-22;27APR2022
ID_668173;391001;29-juil-22;53.5;;5.5;-5.5;53.5;29-jul-22;29JUL2022
ID_668178;367772;24-mars-22;65;;5.99;;70.99;24-mar-22;24MAR2022
ID_668242;370160;03-avr-22;29;;7.49;;36.49;03-apr-22;03APR2022
ID_668402;366785;16-mars-22;99;;19.49;;118.49;16-mar-22;16MAR2022
ID_668613;367408;21-mars-22;225;-15;45.49;;255.49;21-mar-22;21MAR2022
ID_668720;370951;06-avr-22;380;-15;52.99;;417.99;06-apr-22;06APR2022
ID_668774;367793;24-mars-22;283.8;-15;74.99;;343.79;24-mar-22;24MAR2022
ID_668871;402250;09-nov-22;24;;7.49;;31.49;09-nov-22;09NOV2022
ID_668883;368351;27-mars-22;52.5;;19.49;;71.99;27-mar-22;27MAR2022
ID_668920;368162;26-mars-22;407;-15;65;;457;26-mar-22;26MAR2022
ID_669036;378724;29-mai-22;15;;12.99;;27.99;29-may-22;29MAY2022
ID_66907;302457;30-avr-21;;;;;;30-apr-21;30APR2021
ID_669074;368624;28-mars-22;122;-20;44.99;;146.99;28-mar-22;28MAR2022
ID_669133;369786;02-avr-22;22.5;;4.6;;27.1;02-apr-22;02APR2022
ID_669153;368698;29-mars-22;237.5;;22.5;;260;29-mar-22;29MAR2022
ID_669273;382846;24-juin-22;29;;6.5;;35.5;24-jun-22;24JUN2022
ID_669330;398682;12-oct-22;145;-15;12.25;;142.25;12-oct-22;12OCT2022
ID_669374;374577;28-avr-22;64.5;;5.2;;69.7;28-apr-22;28APR2022
ID_669650;400921;30-oct-22;59;;7.49;;66.49;30-oct-22;30OCT2022
ID_669724;407104;05-déc-22;39;;5.2;;44.2;05-dec-22;05DEC2022
ID_669730;374158;23-avr-22;179;-15;10;;174;23-apr-22;23APR2022
ID_669831;392762;19-déc-22;596;-15;37.5;;618.5;19-dec-22;19DEC2022
ID_670000;404180;18-nov-22;30;;5.99;;35.99;18-nov-22;18NOV2022
ID_670205;370604;05-avr-22;23.5;;7.49;;30.99;05-apr-22;05APR2022
