num_client;recence;frequence;montant;seg_recence;seg_frequence;seg_montant;seg_RF;seg_RFM;date_premiere_commande;min_montant;mean_montant;max_montant;sum_montant;NB_commande_V_avec_remise;sum_montant_remise;sum_montant_livraison
ID_611590;9;1;100.99;R2;F1;M2;RF2;RFM5;17APR2022;100.99;100.99;100.99;100.99;0;;15.99
ID_611617;3;2;453;R3;F2;M3;RF3;RFM9;13DEC2021;97.5;226.5;355.5;453;0;;27.49
ID_611652;1;1;42.2;R3;F1;M1;RF2;RFM4;05DEC2022;42.2;42.2;42.2;42.2;0;;5.2
ID_611746;7;2;756;R3;F2;M3;RF3;RFM9;23DEC2021;231;378;525;756;0;;90.69
ID_611816;3;8;448.04;R3;F3;M3;RF3;RFM9;10SEP2021;19.2;56.005;114.9;448.04;0;;59.04
ID_612089;9;2;136.19;R2;F2;M2;RF2;RFM5;21FEB2022;17.99;68.095;118.2;136.19;0;;9.69
ID_612218;9;1;104.99;R2;F1;M2;RF2;RFM5;17APR2022;104.99;104.99;104.99;104.99;0;;15.99
ID_612358;12;2;246.48;R2;F2;M2;RF2;RFM5;30SEP2021;114.49;123.24;131.99;246.48;0;;49.48
ID_612460;10;5;1566.96;R2;F3;M3;RF3;RFM9;18NOV2021;59.99;313.392;911;1566.96;0;-15;104.45
ID_612644;1;1;32.2;R3;F1;M1;RF2;RFM4;26DEC2022;32.2;32.2;32.2;32.2;0;;5.2
ID_612741;16;1;66;R1;F1;M1;RF1;RFM1;15SEP2021;66;66;66;66;0;;8
ID_613150;14;1;83.9;R1;F1;M2;RF1;RFM2;02NOV2021;83.9;83.9;83.9;83.9;0;;9.6
ID_613210;3;3;128.09;R3;F2;M2;RF3;RFM8;28JAN2022;27.85;42.696666667;71.75;128.09;0;-5.34;28.23
ID_613433;1;1;110;R3;F1;M2;RF2;RFM5;01DEC2022;110;110;110;110;0;;10
ID_613457;1;3;352.89;R3;F2;M3;RF3;RFM9;10SEP2021;42.5;117.63;261.9;352.89;0;;65.48
ID_613504;14;2;205.44;R1;F2;M2;RF1;RFM2;13SEP2021;62.64;102.72;142.8;205.44;0;;12.79
ID_613573;12;6;262.65;R2;F3;M2;RF3;RFM8;08NOV2021;20.7;43.775;108.49;262.65;0;;40.15
ID_613714;7;1;161.5;R3;F1;M2;RF2;RFM5;28JUN2022;161.5;161.5;161.5;161.5;0;;22.5
ID_613734;12;1;120.99;R2;F1;M2;RF2;RFM5;28JAN2022;120.99;120.99;120.99;120.99;0;;12.99
ID_613830;12;4;228.68;R2;F3;M2;RF3;RFM8;04SEP2021;34.29;57.17;81.99;228.68;0;-13.73;36.46
ID_613910;15;1;18.49;R1;F1;M1;RF1;RFM1;01OCT2021;18.49;18.49;18.49;18.49;0;;4.49
ID_614028;14;2;195.49;R1;F2;M2;RF1;RFM2;04NOV2021;17.49;97.745;178;195.49;0;-35;40.49
ID_614196;14;1;16.99;R1;F1;M1;RF1;RFM1;05NOV2021;16.99;16.99;16.99;16.99;0;;4.49
ID_614616;14;1;17.49;R1;F1;M1;RF1;RFM1;14NOV2021;17.49;17.49;17.49;17.49;0;;7.49
ID_614617;11;1;45.5;R2;F1;M1;RF2;RFM4;17FEB2022;45.5;45.5;45.5;45.5;0;;6.5
ID_61486;9;3;205.49;R2;F2;M2;RF2;RFM5;02APR2021;59.5;68.496666667;79.99;205.49;0;;15.18
ID_614968;16;1;46.99;R1;F1;M1;RF1;RFM1;10SEP2021;46.99;46.99;46.99;46.99;0;;7.49
ID_615188;11;1;340;R2;F1;M3;RF2;RFM6;01FEB2022;340;340;340;340;0;;35
ID_615266;16;1;157.99;R1;F1;M2;RF1;RFM2;08SEP2021;157.99;157.99;157.99;157.99;0;-20;12.99
ID_615297;12;1;22.99;R2;F1;M1;RF2;RFM4;15JAN2022;22.99;22.99;22.99;22.99;0;;3.49
ID_615311;16;2;118.98;R1;F2;M2;RF1;RFM2;22SEP2021;42.49;59.49;76.49;118.98;0;-20;16.48
ID_615502;13;3;532.97;R2;F2;M3;RF2;RFM6;03OCT2021;59.99;177.65666667;264.99;532.97;0;;64.97
ID_615549;14;4;1187.58;R1;F3;M3;RF2;RFM6;13SEP2021;93.6;296.895;749;1187.58;0;-15;73.58
ID_615705;16;1;177.89;R1;F1;M2;RF1;RFM2;16SEP2021;177.89;177.89;177.89;177.89;0;;19.49
ID_615770;6;2;115.29;R3;F2;M2;RF3;RFM8;21JAN2022;44.9;57.645;70.39;115.29;0;;22.49
ID_616041;16;1;15.49;R1;F1;M1;RF1;RFM1;10SEP2021;15.49;15.49;15.49;15.49;0;;4.49
ID_616429;12;3;231.2;R2;F2;M2;RF2;RFM5;24NOV2021;47;77.066666667;121.2;231.2;0;;27.2
ID_616520;6;3;173.47;R3;F2;M2;RF3;RFM8;05APR2022;40.49;57.823333333;90.99;173.47;0;;30.97
ID_616526;12;4;483.28;R2;F3;M3;RF3;RFM9;14OCT2021;10.81;120.82;247.99;483.28;0;-36.58;83.96
ID_616539;16;1;374;R1;F1;M3;RF1;RFM3;14SEP2021;374;374;374;374;0;-15;53.19
ID_616585;4;5;377.61;R3;F3;M3;RF3;RFM9;12SEP2021;26.49;75.522;182.99;377.61;0;;69.96
ID_616687;14;1;61.99;R1;F1;M1;RF1;RFM1;12NOV2021;61.99;61.99;61.99;61.99;0;;7.99
ID_616701;15;1;92.1;R1;F1;M2;RF1;RFM2;16OCT2021;92.1;92.1;92.1;92.1;0;;9.6
ID_616719;12;1;38.8;R2;F1;M1;RF2;RFM4;05JAN2022;38.8;38.8;38.8;38.8;0;;6.8
ID_616882;14;2;217.48;R1;F2;M2;RF1;RFM2;15SEP2021;63.99;108.74;153.49;217.48;0;-15;25.48
ID_616915;10;1;127.99;R2;F1;M2;RF2;RFM5;14MAR2022;127.99;127.99;127.99;127.99;0;;12.99
ID_616947;16;2;127.2;R1;F2;M2;RF1;RFM2;24SEP2021;37;63.6;90.2;127.2;0;;19.2
ID_617292;12;1;19.6;R2;F1;M1;RF2;RFM4;11JAN2022;19.6;19.6;19.6;19.6;0;;6.8
ID_617459;4;4;156.49;R3;F3;M2;RF3;RFM8;13SEP2021;18.5;39.1225;63;156.49;0;;29.49
ID_617531;1;4;118.29;R3;F3;M2;RF3;RFM8;05NOV2021;16.6;29.5725;41.99;118.29;0;;20.79
ID_617803;12;6;241.34;R2;F3;M2;RF3;RFM8;25SEP2021;20.49;40.223333333;89.99;241.34;0;;26.44
ID_617891;8;4;215.67;R2;F3;M2;RF3;RFM8;09JAN2022;31.2;53.9175;95.49;215.67;0;;24.17
ID_618064;10;3;186.15;R2;F2;M2;RF2;RFM5;14SEP2021;35.8;62.05;95.65;186.15;0;-20;29.2
ID_618158;16;1;59.99;R1;F1;M1;RF1;RFM1;14SEP2021;59.99;59.99;59.99;59.99;0;;4.99
ID_618358;1;14;1432;R3;F3;M3;RF3;RFM9;15SEP2021;20.2;102.28571429;314.49;1432;0;-90;140.29
ID_618415;14;2;34.98;R1;F2;M1;RF1;RFM1;30OCT2021;12.49;17.49;22.49;34.98;0;;6.98
ID_618416;14;1;58.95;R1;F1;M1;RF1;RFM1;24NOV2021;58.95;58.95;58.95;58.95;0;;12.95
ID_618451;14;2;91.98;R1;F2;M2;RF1;RFM2;18NOV2021;28.99;45.99;62.99;91.98;0;;8.98
ID_618515;15;1;48.49;R1;F1;M1;RF1;RFM1;02OCT2021;48.49;48.49;48.49;48.49;0;;5.49
ID_618580;12;2;118.79;R2;F2;M2;RF2;RFM5;05OCT2021;31.8;59.395;86.99;118.79;0;;14.79
ID_618593;4;5;448.48;R3;F3;M3;RF3;RFM9;30OCT2021;36.19;89.696;215;448.48;0;-20;33.27
ID_618604;16;2;359.99;R1;F2;M3;RF1;RFM3;16SEP2021;59.99;179.995;300;359.99;0;;34.98
ID_618843;13;4;247.89;R2;F3;M2;RF3;RFM8;27SEP2021;28.49;61.9725;104;247.89;0;;57.39
ID_61894;3;3;96.47;R3;F2;M2;RF3;RFM8;31MAR2021;11.99;32.156666667;50.99;96.47;0;;20.47
ID_619494;12;4;242.88;R2;F3;M2;RF3;RFM8;26SEP2021;36.95;60.72;80.45;242.88;0;;42.88
ID_619878;1;1;28.05;R3;F1;M1;RF2;RFM4;18DEC2022;28.05;28.05;28.05;28.05;0;;5.5
ID_619993;12;2;113.6;R2;F2;M2;RF2;RFM5;03OCT2021;56;56.8;57.6;113.6;0;;14.8
ID_620056;1;3;596.99;R3;F2;M3;RF3;RFM9;23NOV2021;38.5;198.99666667;450;596.99;0;;55.98
ID_620091;16;1;130.84;R1;F1;M2;RF1;RFM2;22SEP2021;130.84;130.84;130.84;130.84;0;-15;7.99
ID_620217;2;3;243.9;R3;F2;M2;RF3;RFM8;22MAR2022;34.2;81.3;155;243.9;0;;27.3
ID_620237;16;2;233.79;R1;F2;M2;RF1;RFM2;23SEP2021;68.8;116.895;164.99;233.79;0;-15;22.79
ID_620297;16;1;128.99;R1;F1;M2;RF1;RFM2;26SEP2021;128.99;128.99;128.99;128.99;0;-15;4.99
ID_620395;11;1;38.39;R2;F1;M1;RF2;RFM4;04FEB2022;38.39;38.39;38.39;38.39;0;;8.49
ID_621451;14;1;26.99;R1;F1;M1;RF1;RFM1;12NOV2021;26.99;26.99;26.99;26.99;0;;6.49
ID_621798;16;1;49.45;R1;F1;M1;RF1;RFM1;29SEP2021;49.45;49.45;49.45;49.45;0;;9.95
ID_621805;10;2;155.98;R2;F2;M2;RF2;RFM5;08MAR2022;43.49;77.99;112.49;155.98;0;;10.98
ID_621898;15;2;107.79;R1;F2;M2;RF1;RFM2;24OCT2021;25.8;53.895;81.99;107.79;0;;19.79
ID_622000;12;2;59.18;R2;F2;M1;RF2;RFM4;01OCT2021;27.19;29.59;31.99;59.18;0;-5.55;10.98
ID_622120;4;4;446.78;R3;F3;M3;RF3;RFM9;03OCT2021;45.29;111.695;169.49;446.78;0;-15;71.48
ID_622138;15;2;295.48;R1;F2;M3;RF1;RFM3;04OCT2021;87.49;147.74;207.99;295.48;0;;49.48
ID_622255;15;1;29.99;R1;F1;M1;RF1;RFM1;05OCT2021;29.99;29.99;29.99;29.99;0;;5.99
ID_622263;12;2;253.49;R2;F2;M2;RF2;RFM5;27NOV2021;44.49;126.745;209;253.49;0;-15;31.99
ID_622418;14;2;337.9;R1;F2;M3;RF1;RFM3;11OCT2021;66;168.95;271.9;337.9;0;;22.4
ID_622444;8;1;111.55;R2;F1;M2;RF2;RFM5;01MAY2022;111.55;111.55;111.55;111.55;0;-15;25
ID_622482;3;3;195.48;R3;F2;M2;RF3;RFM8;30DEC2021;15.49;65.16;147.5;195.48;0;;42.48
ID_622494;13;4;175.46;R2;F3;M2;RF3;RFM8;17NOV2021;13.49;43.865;67.99;175.46;0;;20.46
ID_622529;15;1;34.3;R1;F1;M1;RF1;RFM1;08OCT2021;34.3;34.3;34.3;34.3;0;;6.8
ID_622551;10;2;1169.79;R2;F2;M3;RF2;RFM6;11NOV2021;204.8;584.895;964.99;1169.79;0;;97.79
ID_622557;9;3;759.48;R2;F2;M3;RF2;RFM6;28JAN2022;119.49;253.16;329.99;759.48;0;;64.48
ID_622571;11;1;18.99;R2;F1;M1;RF2;RFM4;07FEB2022;18.99;18.99;18.99;18.99;0;;4.99
ID_622694;14;1;47.6;R1;F1;M1;RF1;RFM1;21NOV2021;47.6;47.6;47.6;47.6;0;;9.6
ID_623213;9;3;75.18;R2;F2;M2;RF2;RFM5;06NOV2021;19.7;25.06;28.99;75.18;0;;13.68
ID_623345;2;7;1153.43;R3;F3;M3;RF3;RFM9;13NOV2021;104;164.77571429;209.99;1153.43;0;-143;107.48
ID_623369;14;1;64.2;R1;F1;M1;RF1;RFM1;07NOV2021;64.2;64.2;64.2;64.2;0;;11.2
ID_623573;6;1;26.29;R3;F1;M1;RF2;RFM4;18JUL2022;26.29;26.29;26.29;26.29;0;;8.49
ID_623579;9;1;21.99;R2;F1;M1;RF2;RFM4;07APR2022;21.99;21.99;21.99;21.99;0;;8.49
ID_623705;14;1;28.49;R1;F1;M1;RF1;RFM1;07NOV2021;28.49;28.49;28.49;28.49;0;;4.49
ID_62377;21;4;768.97;R1;F3;M3;RF2;RFM6;26FEB2021;135;192.2425;299.99;768.97;0;;88.46
ID_623810;1;3;515.49;R3;F2;M3;RF3;RFM9;08DEC2021;52.49;171.83;307;515.49;0;-15;26.47
ID_623902;1;2;45.8;R3;F2;M1;RF3;RFM7;30NOV2022;16.6;22.9;29.2;45.8;0;;11.8
ID_623906;9;2;44.09;R2;F2;M1;RF2;RFM4;24NOV2021;17.49;22.045;26.6;44.09;0;;15.59
ID_623958;2;1;33.5;R3;F1;M1;RF2;RFM4;18NOV2022;33.5;33.5;33.5;33.5;0;;8.5
ID_624053;1;12;364.81;R3;F3;M3;RF3;RFM9;11NOV2021;12.99;30.400833333;55.5;364.81;0;;94.31
ID_624167;8;4;110.78;R2;F3;M2;RF3;RFM8;12OCT2021;21.49;27.695;32.99;110.78;0;;16.28
ID_624289;6;1;26;R3;F1;M1;RF2;RFM4;15JUL2022;26;26;26;26;0;;6.5
ID_624448;4;6;268.1;R3;F3;M2;RF3;RFM8;10OCT2021;15.8;44.683333333;96.4;268.1;0;;52.3
ID_624588;2;3;936.49;R3;F2;M3;RF3;RFM9;03NOV2021;41;312.16333333;848;936.49;0;;66.49
ID_624623;7;4;288.62;R3;F3;M2;RF3;RFM8;31OCT2021;20.2;72.155;119.99;288.62;0;;35.17
ID_624630;9;1;67;R2;F1;M1;RF2;RFM4;13APR2022;67;67;67;67;0;;10
ID_624834;4;2;141.19;R3;F2;M2;RF3;RFM8;13OCT2021;45.2;70.595;95.99;141.19;0;;13.19
ID_625147;14;2;190.69;R1;F2;M2;RF1;RFM2;06NOV2021;88.7;95.345;101.99;190.69;0;-20;17.69
ID_625491;14;1;21.99;R1;F1;M1;RF1;RFM1;07NOV2021;21.99;21.99;21.99;21.99;0;;3.99
ID_62553;16;1;80.34;R1;F1;M2;RF1;RFM2;15SEP2021;80.34;80.34;80.34;80.34;0;;12.99
ID_625582;15;1;147.99;R1;F1;M2;RF1;RFM2;14OCT2021;147.99;147.99;147.99;147.99;0;-15;12.99
ID_625716;11;5;257.36;R2;F3;M2;RF3;RFM8;15OCT2021;11.9;51.472;121.99;257.36;0;-15;32.45
ID_625849;14;4;363.58;R1;F3;M3;RF2;RFM6;17OCT2021;16.3;90.895;169.49;363.58;0;;46.08
ID_626026;8;1;341;R2;F1;M3;RF2;RFM6;05MAY2022;341;341;341;341;0;;31
ID_626097;9;4;292.15;R2;F3;M3;RF3;RFM9;19OCT2021;36.16;73.0375;104.99;292.15;0;-10;51.15
ID_626193;1;5;1129.36;R3;F3;M3;RF3;RFM9;25NOV2021;26.99;225.872;863.99;1129.36;0;;110.66
ID_626236;13;3;132.59;R2;F2;M2;RF2;RFM5;19NOV2021;17.6;44.196666667;82;132.59;0;;13.39
ID_626299;1;3;932.48;R3;F2;M3;RF3;RFM9;01NOV2021;40;310.82666667;547.99;932.48;0;;85.48
ID_62654;1;1;46.49;R3;F1;M1;RF2;RFM4;04DEC2022;46.49;46.49;46.49;46.49;0;;7.49
ID_626544;11;3;97.89;R2;F2;M2;RF2;RFM5;10NOV2021;18.2;32.63;54.7;97.89;0;;14.39
ID_626550;1;9;463.65;R3;F3;M3;RF3;RFM9;28OCT2021;5.9;51.516666667;108.49;463.65;0;-45;46.74
ID_626628;10;5;560.88;R2;F3;M3;RF3;RFM9;19NOV2021;48.4;112.176;211;560.88;0;-20;104.88
ID_627083;14;2;63.23;R1;F2;M1;RF1;RFM1;30OCT2021;24.24;31.615;38.99;63.23;0;;7.98
ID_628206;11;2;57.5;R2;F2;M1;RF2;RFM4;26JAN2022;10.7;28.75;46.8;57.5;0;;17.5
ID_62842;7;10;824.43;R3;F3;M3;RF3;RFM9;09JAN2021;32.99;82.443;187.99;824.43;0;-20;89.91
ID_629094;4;4;206.82;R3;F3;M2;RF3;RFM8;14FEB2022;25.85;51.705;83.49;206.82;0;;25.07
ID_629224;8;1;100.99;R2;F1;M2;RF2;RFM5;08MAY2022;100.99;100.99;100.99;100.99;0;;15.99
ID_629386;14;1;28.99;R1;F1;M1;RF1;RFM1;04NOV2021;28.99;28.99;28.99;28.99;0;;4.49
ID_629466;15;1;76.6;R1;F1;M2;RF1;RFM2;30OCT2021;76.6;76.6;76.6;76.6;0;;9.6
ID_629482;1;2;199.49;R3;F2;M2;RF3;RFM8;15JUL2022;86.49;99.745;113;199.49;0;-15;23.49
ID_629507;9;1;695;R2;F1;M3;RF2;RFM6;13APR2022;695;695;695;695;0;;32
ID_629518;10;9;394.83;R2;F3;M3;RF3;RFM9;04NOV2021;25.49;43.87;88.35;394.83;0;;75.38
ID_629536;8;4;309.69;R2;F3;M3;RF3;RFM9;30OCT2021;13.1;77.4225;242;309.69;0;;50.19
ID_629586;8;2;43.59;R2;F2;M1;RF2;RFM4;30OCT2021;20.6;21.795;22.99;43.59;0;;8.59
ID_629601;7;4;484.13;R3;F3;M3;RF3;RFM9;02NOV2021;25.6;121.0325;246.34;484.13;0;-20;58.58
ID_629620;14;2;120.34;R1;F2;M2;RF1;RFM2;05NOV2021;32.49;60.17;87.85;120.34;0;;20.44
ID_629650;7;3;816.98;R3;F2;M3;RF3;RFM9;01JAN2022;192.99;272.32666667;383.99;816.98;0;;60.98
ID_629683;15;1;104.85;R1;F1;M2;RF1;RFM2;31OCT2021;104.85;104.85;104.85;104.85;0;-15;15.95
ID_629806;7;1;29.6;R3;F1;M1;RF2;RFM4;27JUN2022;29.6;29.6;29.6;29.6;0;;4.6
ID_629811;14;1;758;R1;F1;M3;RF1;RFM3;04NOV2021;758;758;758;758;0;-20;29
ID_629823;8;2;118.48;R2;F2;M2;RF2;RFM5;04JAN2022;24.99;59.24;93.49;118.48;0;-15;10.98
ID_629963;13;2;128.9;R2;F2;M2;RF2;RFM5;01NOV2021;44.9;64.45;84;128.9;0;;9.48
ID_630121;14;1;34.49;R1;F1;M1;RF1;RFM1;08NOV2021;34.49;34.49;34.49;34.49;0;;4.49
ID_630134;12;2;38.4;R2;F2;M1;RF2;RFM4;11JAN2022;17.2;19.2;21.2;38.4;0;;11.5
ID_630160;7;6;531.09;R3;F3;M3;RF3;RFM9;25NOV2021;40.24;88.515;128.29;531.09;0;-30;42.44
ID_630197;12;4;1747.47;R2;F3;M3;RF3;RFM9;20NOV2021;90.99;436.8675;818.99;1747.47;0;-484.5;202.46
ID_630201;13;3;969.8;R2;F2;M3;RF2;RFM6;02NOV2021;56.8;323.26666667;763;969.8;0;-15;43.8
ID_630238;14;1;35.99;R1;F1;M1;RF1;RFM1;02NOV2021;35.99;35.99;35.99;35.99;0;;4.49
ID_630323;14;1;38.99;R1;F1;M1;RF1;RFM1;03NOV2021;38.99;38.99;38.99;38.99;0;;3.99
ID_630388;14;1;15.44;R1;F1;M1;RF1;RFM1;14NOV2021;15.44;15.44;15.44;15.44;0;;4.49
ID_630431;7;1;76.8;R3;F1;M2;RF2;RFM5;21JUN2022;76.8;76.8;76.8;76.8;0;;17.4
ID_630444;14;1;54.49;R1;F1;M1;RF1;RFM1;03NOV2021;54.49;54.49;54.49;54.49;0;;4.49
ID_630459;14;1;90.49;R1;F1;M2;RF1;RFM2;03NOV2021;90.49;90.49;90.49;90.49;0;-15;5.49
ID_630509;14;1;43.95;R1;F1;M1;RF1;RFM1;03NOV2021;43.95;43.95;43.95;43.95;0;;9.95
ID_630529;1;3;430.48;R3;F2;M3;RF3;RFM9;23NOV2021;108.49;143.49333333;167.5;430.48;0;-15;61.48
ID_630545;14;1;27.99;R1;F1;M1;RF1;RFM1;04NOV2021;27.99;27.99;27.99;27.99;0;;3.99
ID_630619;14;1;49.49;R1;F1;M1;RF1;RFM1;03NOV2021;49.49;49.49;49.49;49.49;0;-15;4.49
ID_630649;14;1;18.99;R1;F1;M1;RF1;RFM1;06NOV2021;18.99;18.99;18.99;18.99;0;;3.99
ID_63080;3;6;482.19;R3;F3;M3;RF3;RFM9;19FEB2021;27.7;80.365;144.49;482.19;0;;65.88
ID_630933;1;13;1170.94;R3;F3;M3;RF3;RFM9;04NOV2021;16.7;90.072307692;524.6;1170.94;0;-45;123.84
ID_630939;12;1;40.8;R2;F1;M1;RF2;RFM4;25JAN2022;40.8;40.8;40.8;40.8;0;;12.8
ID_631122;14;2;90.48;R1;F2;M2;RF1;RFM2;04NOV2021;24.49;45.24;65.99;90.48;0;;8.48
ID_631221;13;2;50.6;R2;F2;M1;RF2;RFM4;04NOV2021;18.8;25.3;31.8;50.6;0;;13.6
ID_631520;14;2;163.29;R1;F2;M2;RF1;RFM2;11NOV2021;67.49;81.645;95.8;163.29;0;-15;11.79
ID_63153;12;6;331.38;R2;F3;M3;RF3;RFM9;10JAN2021;18.6;55.23;109.49;331.38;0;-3.5;68.58
ID_631697;8;1;70.49;R2;F1;M1;RF2;RFM4;03MAY2022;70.49;70.49;70.49;70.49;0;;5.99
ID_631699;1;2;742.2;R3;F2;M3;RF3;RFM9;03NOV2022;48.2;371.1;694;742.2;0;;39.2
ID_631744;14;1;44.49;R1;F1;M1;RF1;RFM1;14NOV2021;44.49;44.49;44.49;44.49;0;;4.49
ID_631754;12;3;121.4;R2;F2;M2;RF2;RFM5;10NOV2021;29.9;40.466666667;46;121.4;0;;24
ID_631767;3;2;108.48;R3;F2;M2;RF3;RFM8;05NOV2021;41.99;54.24;66.49;108.48;0;;13.98
ID_631799;7;1;58.2;R3;F1;M1;RF2;RFM4;02JUN2022;58.2;58.2;58.2;58.2;0;;7.2
ID_631815;7;3;61.68;R3;F2;M1;RF3;RFM7;20APR2022;13.49;20.56;28.49;61.68;0;;21.18
ID_631837;9;2;58.48;R2;F2;M1;RF2;RFM4;19DEC2021;23.99;29.24;34.49;58.48;0;;10.48
ID_63185;16;1;1494.99;R1;F1;M3;RF1;RFM3;20SEP2021;1494.99;1494.99;1494.99;1494.99;0;;84.99
ID_631983;9;1;145.99;R2;F1;M2;RF2;RFM5;28APR2022;145.99;145.99;145.99;145.99;0;;5.99
ID_632091;3;2;98.69;R3;F2;M2;RF3;RFM8;07JAN2022;16.49;49.345;82.2;98.69;0;;15.99
ID_632121;14;1;32;R1;F1;M1;RF1;RFM1;21NOV2021;32;32;32;32;0;;8
ID_632408;6;1;111;R3;F1;M2;RF2;RFM5;24JUL2022;111;111;111;111;0;;10
ID_632547;13;2;186.29;R2;F2;M2;RF2;RFM5;11NOV2021;75.8;93.145;110.49;186.29;0;;19.79
ID_632583;1;1;19.5;R3;F1;M1;RF2;RFM4;03DEC2022;19.5;19.5;19.5;19.5;0;;5.5
ID_632586;12;1;64.49;R2;F1;M1;RF2;RFM4;27JAN2022;64.49;64.49;64.49;64.49;0;;5.49
ID_632816;14;1;95.99;R1;F1;M2;RF1;RFM2;19NOV2021;95.99;95.99;95.99;95.99;0;-20;5.99
ID_633018;14;2;164.98;R1;F2;M2;RF1;RFM2;07NOV2021;69.99;82.49;94.99;164.98;0;-20;16.98
ID_633057;14;1;84;R1;F1;M2;RF1;RFM2;06NOV2021;84;84;84;84;0;;25
ID_633120;1;3;217.49;R3;F2;M2;RF3;RFM8;08NOV2021;46.49;72.496666667;113;217.49;0;-20;34.98
ID_633162;14;1;18.99;R1;F1;M1;RF1;RFM1;07NOV2021;18.99;18.99;18.99;18.99;0;;3.99
ID_633390;14;1;28.99;R1;F1;M1;RF1;RFM1;09NOV2021;28.99;28.99;28.99;28.99;0;;3.99
ID_633427;14;1;18.99;R1;F1;M1;RF1;RFM1;09NOV2021;18.99;18.99;18.99;18.99;0;;6.49
ID_633458;14;2;66.29;R1;F2;M1;RF1;RFM1;09NOV2021;26.8;33.145;39.49;66.29;0;;12.29
ID_633476;14;1;72.49;R1;F1;M1;RF1;RFM1;09NOV2021;72.49;72.49;72.49;72.49;0;;4.49
ID_633503;1;3;118.68;R3;F2;M2;RF3;RFM8;10DEC2021;34.99;39.56;44.2;118.68;0;;16.18
ID_633629;7;2;138.49;R3;F2;M2;RF3;RFM8;19NOV2021;29.99;69.245;108.5;138.49;0;;33.49
ID_633659;14;2;95.48;R1;F2;M2;RF1;RFM2;11NOV2021;32.99;47.74;62.49;95.48;0;;7.98
ID_633811;2;4;135.67;R3;F3;M2;RF3;RFM8;15NOV2021;20.2;33.9175;45.99;135.67;0;;22.67
ID_633818;10;5;406.3;R2;F3;M3;RF3;RFM9;12NOV2021;47.84;81.26;110.49;406.3;0;;48.95
ID_634149;13;1;1427;R2;F1;M3;RF2;RFM6;08DEC2021;1427;1427;1427;1427;0;-15;65
ID_634305;14;1;37.7;R1;F1;M1;RF1;RFM1;13NOV2021;37.7;37.7;37.7;37.7;0;;4.7
ID_634351;14;1;131.99;R1;F1;M2;RF1;RFM2;13NOV2021;131.99;131.99;131.99;131.99;0;-15;7.99
ID_634649;14;2;830.99;R1;F2;M3;RF1;RFM3;24NOV2021;221;415.495;609.99;830.99;0;-15;51.99
ID_634659;9;2;110.5;R2;F2;M2;RF2;RFM5;24JAN2022;45.5;55.25;65;110.5;0;;18
ID_63470;13;2;51.49;R2;F2;M1;RF2;RFM4;22FEB2021;5.5;25.745;45.99;51.49;0;;7.48
ID_634887;14;1;95.49;R1;F1;M2;RF1;RFM2;15NOV2021;95.49;95.49;95.49;95.49;0;-15;12.99
ID_635078;13;1;39.49;R2;F1;M1;RF2;RFM4;08DEC2021;39.49;39.49;39.49;39.49;0;;5.49
ID_635172;13;2;133;R2;F2;M2;RF2;RFM5;26NOV2021;23;66.5;110;133;0;-20;24
ID_635277;12;1;70.29;R2;F1;M1;RF2;RFM4;11JAN2022;70.29;70.29;70.29;70.29;0;;12.99
ID_635298;11;1;12.99;R2;F1;M1;RF2;RFM4;12FEB2022;12.99;12.99;12.99;12.99;0;;3.99
ID_635389;9;2;102.49;R2;F2;M2;RF2;RFM5;21NOV2021;36.49;51.245;66;102.49;0;;15.49
ID_635556;8;1;37.49;R2;F1;M1;RF2;RFM4;11MAY2022;37.49;37.49;37.49;37.49;0;;8.49
ID_635577;13;2;52.79;R2;F2;M1;RF2;RFM4;16NOV2021;21.8;26.395;30.99;52.79;0;;10.79
ID_635614;8;3;123.47;R2;F2;M2;RF2;RFM5;13JAN2022;16.49;41.156666667;55.99;123.47;0;;15.97
ID_635936;14;1;21.99;R1;F1;M1;RF1;RFM1;17NOV2021;21.99;21.99;21.99;21.99;0;;3.99
ID_635957;6;8;764.94;R3;F3;M3;RF3;RFM9;14DEC2021;39.49;95.6175;133.6;764.94;0;-132;91.94
ID_636001;3;1;47;R3;F1;M1;RF2;RFM4;13OCT2022;47;47;47;47;0;;12
ID_636072;14;1;108.49;R1;F1;M2;RF1;RFM2;23NOV2021;108.49;108.49;108.49;108.49;0;;19.49
ID_636121;3;1;34.2;R3;F1;M1;RF2;RFM4;15OCT2022;34.2;34.2;34.2;34.2;0;;5.2
ID_636171;12;1;51.29;R2;F1;M1;RF2;RFM4;15JAN2022;51.29;51.29;51.29;51.29;0;;5.49
ID_636222;9;1;33.49;R2;F1;M1;RF2;RFM4;04APR2022;33.49;33.49;33.49;33.49;0;;7.49
ID_636331;11;2;57.48;R2;F2;M1;RF2;RFM4;17NOV2021;25.99;28.74;31.49;57.48;0;;9.98
ID_636353;14;1;59.99;R1;F1;M1;RF1;RFM1;18NOV2021;59.99;59.99;59.99;59.99;0;;4.99
ID_636408;13;1;40;R2;F1;M1;RF2;RFM4;15DEC2021;40;40;40;40;0;;8
ID_636513;14;1;9.49;R1;F1;M1;RF1;RFM1;17NOV2021;9.49;9.49;9.49;9.49;0;;3.49
ID_636518;3;2;256.6;R3;F2;M2;RF3;RFM8;27JUN2022;96.2;128.3;160.4;256.6;0;-40;22
