num_client;numero_commande;date;montant_des_produits;remise_sur_produits;montant_livraison;remise_sur_livraison;montant_total_paye;date_modifiee;date_sas
ID_682289;393344;25-déc-22;189;;22.5;;211.5;25-dec-22;25DEC2022
ID_682289;404013;17-nov-22;40;;5.99;;45.99;17-nov-22;17NOV2022
ID_682289;406876;04-déc-22;37;;5.2;;42.2;04-dec-22;04DEC2022
ID_682520;387452;09-juil-22;155;-15;45;;185;09-jul-22;09JUL2022
ID_682850;388027;11-juil-22;35;;5.2;;40.2;11-jul-22;11JUL2022
ID_682967;388448;13-juil-22;105;-20;22.5;;107.5;13-jul-22;13JUL2022
ID_682977;393333;25-déc-22;169;;12;;181;25-dec-22;25DEC2022
ID_682994;388257;12-juil-22;135;;22.5;;157.5;12-jul-22;12JUL2022
ID_682994;389266;17-juil-22;40.2;-8.4;6.5;;38.3;17-jul-22;17JUL2022
ID_683007;407812;10-déc-22;21;;4.6;;25.6;10-dec-22;10DEC2022
ID_683083;388296;12-juil-22;45;;7.49;;52.49;12-jul-22;12JUL2022
ID_683266;402370;09-nov-22;65;;6.5;;71.5;09-nov-22;09NOV2022
ID_683312;388429;13-juil-22;8;;6.5;;14.5;13-jul-22;13JUL2022
ID_683312;390809;27-juil-22;8;;6.5;;14.5;27-jul-22;27JUL2022
ID_683347;388447;13-juil-22;17;;5.5;;22.5;13-jul-22;13JUL2022
ID_683435;390018;21-juil-22;4;;4.6;;8.6;21-jul-22;21JUL2022
ID_683435;400218;24-oct-22;17;;4.6;;21.6;24-oct-22;24OCT2022
ID_683584;388592;14-juil-22;18;;5.5;;23.5;14-jul-22;14JUL2022
ID_683584;388595;14-juil-22;36;;6.5;;42.5;14-jul-22;14JUL2022
ID_683698;398884;13-oct-22;57;;9.49;;66.49;13-oct-22;13OCT2022
ID_683718;388675;14-juil-22;19.9;;6.5;;26.4;14-jul-22;14JUL2022
ID_683718;408437;18-déc-22;5;;4.2;;9.2;18-dec-22;18DEC2022
ID_683821;388803;15-juil-22;31.5;-6.3;19.5;;44.7;15-jul-22;15JUL2022
ID_684022;398851;13-oct-22;15;;7.2;;22.2;13-oct-22;13OCT2022
ID_684351;395085;14-sept-22;109;-15;22.5;;116.5;14-sep-22;14SEP2022
ID_684351;398516;11-oct-22;49;;10;;59;11-oct-22;11OCT2022
ID_684396;404574;19-nov-22;190;-38;37.5;;189.5;19-nov-22;19NOV2022
ID_684846;389524;18-juil-22;10;-2;7.2;;15.2;18-jul-22;18JUL2022
ID_684918;400284;25-oct-22;50;;7.2;;57.2;25-oct-22;25OCT2022
ID_684936;402444;09-nov-22;28;;6.99;;34.99;09-nov-22;09NOV2022
ID_684936;407510;07-déc-22;26;;7.49;;33.49;07-dec-22;07DEC2022
ID_685199;389934;21-juil-22;17.8;;8.49;;26.29;21-jul-22;21JUL2022
ID_685520;407320;06-déc-22;39;;6.5;;45.5;06-dec-22;06DEC2022
ID_685624;390674;26-juil-22;29;;6.5;;35.5;26-jul-22;26JUL2022
ID_685642;391118;31-juil-22;186;;12;;198;31-jul-22;31JUL2022
ID_685642;399229;15-oct-22;59;;13;;72;15-oct-22;15OCT2022
ID_685642;406697;04-déc-22;37;;14.98;;51.98;04-dec-22;04DEC2022
ID_685647;390723;26-juil-22;7;;4.6;;11.6;26-jul-22;26JUL2022
ID_685667;390785;27-juil-22;129;-15;10;;124;27-jul-22;27JUL2022
ID_685667;390792;27-juil-22;65;-13;12.25;;64.25;27-jul-22;27JUL2022
ID_685667;390798;27-juil-22;40;;5.99;;45.99;27-jul-22;27JUL2022
ID_685667;392764;19-déc-22;165;-15;25;;175;19-dec-22;19DEC2022
ID_685668;390791;27-juil-22;37.05;;5.2;;42.25;27-jul-22;27JUL2022
ID_685677;390806;27-juil-22;35;;6.5;;41.5;27-jul-22;27JUL2022
ID_685691;390930;28-juil-22;32;;8.49;;40.49;28-jul-22;28JUL2022
ID_68570;283037;24-janv-21;445;-89;19.49;;375.49;24-jan-21;24JAN2021
ID_68570;284347;29-janv-21;610;-15;19.49;;614.49;29-jan-21;29JAN2021
ID_685740;390951;28-juil-22;52;;5.5;-5.5;52;28-jul-22;28JUL2022
ID_685950;395432;15-sept-22;89;;12.25;;101.25;15-sep-22;15SEP2022
ID_686017;392226;13-déc-22;310;-15;25;;320;13-dec-22;13DEC2022
ID_686027;391256;04-déc-22;52;;5.5;-5.5;52;04-dec-22;04DEC2022
ID_686072;391546;05-déc-22;169.8;-20;45;;194.8;05-dec-22;05DEC2022
ID_686246;392139;12-déc-22;3631;-15;100;;3716;12-dec-22;12DEC2022
ID_686246;392387;14-déc-22;430;;45;;430;14-dec-22;14DEC2022
ID_686246;392392;14-déc-22;82.5;;25;;82.5;14-dec-22;14DEC2022
ID_686246;392393;14-déc-22;367.1;;40;;367.1;14-dec-22;14DEC2022
ID_686246;399779;20-oct-22;15;;10;;25;20-oct-22;20OCT2022
ID_686246;402890;12-nov-22;388;;14.5;;402.5;12-nov-22;12NOV2022
ID_686413;392461;15-déc-22;131.5;-15;44.99;;161.49;15-dec-22;15DEC2022
ID_686438;392155;12-déc-22;91.5;;5.5;-5.5;91.5;12-dec-22;12DEC2022
ID_68645;315857;13-juil-21;208.6;;14.4;;223;13-jul-21;13JUL2021
ID_68645;333336;22-oct-21;72;;12.99;;84.99;22-oct-21;22OCT2021
ID_686580;392416;14-déc-22;30.9;;12;;42.9;14-dec-22;14DEC2022
ID_686606;392439;15-déc-22;25.6;;5.5;-5.5;25.6;15-dec-22;15DEC2022
ID_686620;392457;15-déc-22;310;-15;40;;335;15-dec-22;15DEC2022
ID_686706;395363;15-sept-22;327;-15;45;;357;15-sep-22;15SEP2022
ID_686721;393901;01-sept-22;53;;5.2;;58.2;01-sep-22;01SEP2022
ID_686721;394309;06-sept-22;78;;10;;88;06-sep-22;06SEP2022
ID_686912;392936;21-déc-22;330;-15;44.99;;359.99;21-dec-22;21DEC2022
ID_686912;392947;21-déc-22;110;;31;;141;21-dec-22;21DEC2022
ID_687016;401677;06-nov-22;44;;6.5;;50.5;06-nov-22;06NOV2022
ID_687016;401679;06-nov-22;35;;5.5;;40.5;06-nov-22;06NOV2022
ID_687016;403275;14-nov-22;77;;6.5;;83.5;14-nov-22;14NOV2022
ID_687016;403284;14-nov-22;31;;6.5;;37.5;14-nov-22;14NOV2022
ID_687135;393323;25-déc-22;114;-15;19.5;;118.5;25-dec-22;25DEC2022
ID_687373;393753;31-déc-22;119;-20;17.4;;116.4;31-dec-22;31DEC2022
ID_687373;403206;13-nov-22;21;;9.49;;30.49;13-nov-22;13NOV2022
ID_687972;396774;26-sept-22;6;;4.6;;10.6;26-sep-22;26SEP2022
ID_687972;405928;30-nov-22;24;;5.2;;29.2;30-nov-22;30NOV2022
ID_687972;405931;30-nov-22;28;;5.2;;33.2;30-nov-22;30NOV2022
ID_688177;396134;20-sept-22;218;-15;31;;234;20-sep-22;20SEP2022
ID_688567;397000;28-sept-22;28;;8.49;;36.49;28-sep-22;28SEP2022
ID_688567;406761;04-déc-22;37;;7.49;;44.49;04-dec-22;04DEC2022
ID_688579;397056;28-sept-22;26.5;;8.49;;34.99;28-sep-22;28SEP2022
ID_688579;397734;06-oct-22;56.85;;10;;66.85;06-oct-22;06OCT2022
ID_689096;403173;13-nov-22;78;;6.5;;84.5;13-nov-22;13NOV2022
ID_68912;404252;18-nov-22;28;;5.99;;33.99;18-nov-22;18NOV2022
ID_689134;397481;04-oct-22;104;-15;10;;99;04-oct-22;04OCT2022
ID_689365;397744;06-oct-22;49;;6.5;;55.5;06-oct-22;06OCT2022
ID_689765;404147;17-nov-22;256.5;-51.3;37.5;;242.7;17-nov-22;17NOV2022
ID_689765;404156;17-nov-22;93;-18.6;25;;99.4;17-nov-22;17NOV2022
ID_689765;404684;20-nov-22;119;-15;14.5;;118.5;20-nov-22;20NOV2022
ID_689765;404685;20-nov-22;148;-20;8.5;;136.5;20-nov-22;20NOV2022
ID_689835;398873;13-oct-22;29;;7.49;;36.49;13-oct-22;13OCT2022
ID_690004;398654;12-oct-22;58;;7.2;;65.2;12-oct-22;12OCT2022
ID_690059;399166;14-oct-22;22;;10;;32;14-oct-22;14OCT2022
ID_690287;399272;15-oct-22;439;-215;37.5;-37.5;224;15-oct-22;15OCT2022
ID_690287;401689;06-nov-22;49;;6.99;;55.99;06-nov-22;06NOV2022
ID_690287;403661;15-nov-22;80;;22.5;;102.5;15-nov-22;15NOV2022
ID_690287;406251;01-déc-22;100;-15;10;;95;01-dec-22;01DEC2022
ID_690303;399293;15-oct-22;58;;7.2;;65.2;15-oct-22;15OCT2022
ID_690512;399526;17-oct-22;13;;8.49;;21.49;17-oct-22;17OCT2022
ID_69149;292541;04-mars-21;85;;12.99;;97.99;04-mar-21;04MAR2021
ID_69149;325678;10-sept-21;31;;4.7;;35.7;10-sep-21;10SEP2021
ID_69149;379727;04-juin-22;64;;12;;76;04-jun-22;04JUN2022
ID_691625;400442;26-oct-22;193.5;;16.5;;210;26-oct-22;26OCT2022
ID_691649;400471;26-oct-22;105;-20;6.5;;91.5;26-oct-22;26OCT2022
ID_691804;400658;27-oct-22;75;;17.4;;92.4;27-oct-22;27OCT2022
ID_69203;293976;13-mars-21;55;;12.99;;67.99;13-mar-21;13MAR2021
ID_69203;305925;24-mai-21;129;-15;12.99;;126.99;24-may-21;24MAY2021
ID_69203;313192;01-juil-21;885;;84.99;-84.99;885;01-jul-21;01JUL2021
ID_69203;363086;20-févr-22;150;;11.2;;161.2;20-feb-22;20FEB2022
ID_69203;363507;22-févr-22;91;;8;;99;22-feb-22;22FEB2022
ID_69247;291582;27-févr-21;270;;29.99;;299.99;27-feb-21;27FEB2021
ID_69247;292974;07-mars-21;75;;6.8;;81.8;07-mar-21;07MAR2021
ID_692481;401102;01-nov-22;414;-20;10;-10;394;01-nov-22;01NOV2022
ID_692481;402018;08-nov-22;74;;6.5;;80.5;08-nov-22;08NOV2022
ID_692485;401106;01-nov-22;694;-20;32;-32;674;01-nov-22;01NOV2022
ID_692485;404474;19-nov-22;1396;-15;75;-75;1381;19-nov-22;19NOV2022
ID_692485;407528;07-déc-22;60;;12;;72;07-dec-22;07DEC2022
ID_692521;401061;01-nov-22;694;-20;32;-32;674;01-nov-22;01NOV2022
ID_69253;399129;14-oct-22;12;;5.5;;17.5;14-oct-22;14OCT2022
ID_692605;402701;11-nov-22;32;;5.5;;37.5;11-nov-22;11NOV2022
ID_69263;302410;29-avr-21;43;;5.99;-5.99;43;29-apr-21;29APR2021
ID_692818;401159;02-nov-22;694;;32;-32;694;02-nov-22;02NOV2022
ID_692818;407211;06-déc-22;37;;6.5;;43.5;06-dec-22;06DEC2022
ID_692917;401241;02-nov-22;694;-20;32;-32;674;02-nov-22;02NOV2022
ID_692917;401243;02-nov-22;235;;10;;245;02-nov-22;02NOV2022
ID_692917;408769;29-déc-22;32;;25;;57;29-dec-22;29DEC2022
ID_692934;401249;02-nov-22;414;-15;10;-10;399;02-nov-22;02NOV2022
ID_692952;401261;02-nov-22;694;-20;32;-32;674;02-nov-22;02NOV2022
ID_693219;401528;04-nov-22;17.5;;4.6;;22.1;04-nov-22;04NOV2022
ID_693865;402545;10-nov-22;179;-15;7.2;;171.2;10-nov-22;10NOV2022
ID_693933;407131;05-déc-22;39;;6.5;;45.5;05-dec-22;05DEC2022
ID_693938;402663;11-nov-22;35;;4.6;;39.6;11-nov-22;11NOV2022
ID_694001;402788;11-nov-22;37;;5.2;;42.2;11-nov-22;11NOV2022
ID_694057;402868;12-nov-22;102;-15;8.5;;95.5;12-nov-22;12NOV2022
ID_694125;402955;13-nov-22;53;;6.5;;59.5;13-nov-22;13NOV2022
ID_694152;404344;18-nov-22;104;-20.8;19.5;;102.7;18-nov-22;18NOV2022
ID_694262;403485;14-nov-22;100;-15;5.2;;90.2;14-nov-22;14NOV2022
ID_694405;404081;17-nov-22;107;-15;12;;104;17-nov-22;17NOV2022
ID_694405;405228;25-nov-22;32;;4.2;;36.2;25-nov-22;25NOV2022
ID_694405;406114;01-déc-22;147;-15;9.49;;141.49;01-dec-22;01DEC2022
ID_694405;408524;22-déc-22;115;-20;12.25;;107.25;22-dec-22;22DEC2022
ID_694551;407478;07-déc-22;40;;5.99;;45.99;07-dec-22;07DEC2022
ID_694551;407481;07-déc-22;46;;5.2;;51.2;07-dec-22;07DEC2022
ID_694949;404986;23-nov-22;210;-15;10;;205;23-nov-22;23NOV2022
ID_69499;341718;22-nov-21;55;;8;;63;22-nov-21;22NOV2021
ID_695017;405033;23-nov-22;3392;-15;100;-100;3377;23-nov-22;23NOV2022
ID_695079;405088;24-nov-22;152;-15;14;;151;24-nov-22;24NOV2022
ID_695079;405177;25-nov-22;55;;10;;65;25-nov-22;25NOV2022
ID_695284;407336;06-déc-22;27;;6.5;;33.5;06-dec-22;06DEC2022
ID_695284;407348;06-déc-22;8;;5.5;;13.5;06-dec-22;06DEC2022
ID_695457;405731;29-nov-22;32;;6.5;;38.5;29-nov-22;29NOV2022
ID_695465;407929;11-déc-22;30;;6.5;;36.5;11-dec-22;11DEC2022
ID_695494;405974;30-nov-22;63;;6.5;;69.5;30-nov-22;30NOV2022
ID_695563;407213;06-déc-22;25;;4.6;;29.6;06-dec-22;06DEC2022
ID_695696;407577;07-déc-22;25;;4.6;;29.6;07-dec-22;07DEC2022
ID_695696;408260;14-déc-22;41;;10;;51;14-dec-22;14DEC2022
ID_695706;406349;02-déc-22;424;-15;10;;419;02-dec-22;02DEC2022
ID_695756;406549;03-déc-22;29;;4.2;;33.2;03-dec-22;03DEC2022
ID_695879;406755;04-déc-22;43.5;;5.2;;48.7;04-dec-22;04DEC2022
ID_695901;407215;06-déc-22;39;;5.2;;44.2;06-dec-22;06DEC2022
ID_695932;407014;05-déc-22;44.5;;6.5;;51;05-dec-22;05DEC2022
ID_695974;406866;04-déc-22;16;;5.2;;21.2;04-dec-22;04DEC2022
ID_696005;407497;07-déc-22;76;;6.5;;82.5;07-dec-22;07DEC2022
ID_696005;407502;07-déc-22;36;;6.5;;42.5;07-dec-22;07DEC2022
ID_696054;407234;06-déc-22;39;;5.2;;44.2;06-dec-22;06DEC2022
ID_696786;408389;17-déc-22;28;;5.2;;33.2;17-dec-22;17DEC2022
ID_696786;408391;17-déc-22;24;;6.5;;30.5;17-dec-22;17DEC2022
ID_697022;408651;26-déc-22;138;-20;14.5;;132.5;26-dec-22;26DEC2022
ID_69909;323451;23-déc-21;165;;19.49;;165;23-dec-21;23DEC2021
ID_69909;328566;22-sept-21;89;;19.49;;108.49;22-sep-21;22SEP2021
ID_69909;328577;22-sept-21;29;;3.99;;32.99;22-sep-21;22SEP2021
ID_69909;328636;22-sept-21;31;;5.99;;36.99;22-sep-21;22SEP2021
ID_70189;287888;11-févr-21;36;;9.6;;45.6;11-feb-21;11FEB2021
ID_70189;296760;29-mars-21;12;;8;;20;29-mar-21;29MAR2021
ID_70189;311878;27-juin-21;80.5;;9.6;;90.1;27-jun-21;27JUN2021
ID_70189;311883;27-juin-21;70.5;;8;;78.5;27-jun-21;27JUN2021
ID_70189;312990;30-juin-21;115;;44;;159;30-jun-21;30JUN2021
ID_70189;315004;10-juil-21;45;;11.2;;56.2;10-jul-21;10JUL2021
ID_70189;315007;10-juil-21;38.5;;8;;46.5;10-jul-21;10JUL2021
ID_70189;336363;05-nov-21;59;;9.6;;68.6;05-nov-21;05NOV2021
ID_70189;336370;05-nov-21;37;;8;;45;05-nov-21;05NOV2021
ID_70189;351197;11-janv-22;38.8;;9.6;;48.4;11-jan-22;11JAN2022
ID_70483;303526;07-mai-21;75;;9.6;;84.6;07-may-21;07MAY2021
ID_70483;305509;20-mai-21;159;;19.49;;178.49;20-may-21;20MAY2021
ID_70483;370434;04-avr-22;247;;37.5;;284.5;04-apr-22;04APR2022
ID_70483;392484;16-déc-22;850;;37.5;;887.5;16-dec-22;16DEC2022
ID_70483;400020;22-oct-22;133;-15;12;;130;22-oct-22;22OCT2022
ID_70992;288763;14-févr-21;109;;6.8;;115.8;14-feb-21;14FEB2021
ID_70992;289652;20-févr-21;45;;4.7;;49.7;20-feb-21;20FEB2021
ID_70992;363204;21-févr-22;21;;6.8;;27.8;21-feb-22;21FEB2022
ID_70992;367782;24-mars-22;134;;9.6;;143.6;24-mar-22;24MAR2022
ID_71294;303311;05-mai-21;66;;6.8;;72.8;05-may-21;05MAY2021
ID_71294;308188;05-juin-21;21;;3.99;;24.99;05-jun-21;05JUN2021
ID_71294;331344;06-oct-21;105;;5.99;;110.99;06-oct-21;06OCT2021
ID_71345;281915;21-janv-21;15;-3;3.99;;15.99;21-jan-21;21JAN2021
ID_71345;312547;29-juin-21;17.5;;5.99;;23.49;29-jun-21;29JUN2021
ID_71345;330263;30-sept-21;16;;9.6;;25.6;30-sep-21;30SEP2021
ID_71345;399986;21-oct-22;18;;5.2;;23.2;21-oct-22;21OCT2022
ID_71577;377271;15-mai-22;170;-15;25;;180;15-may-22;15MAY2022
ID_71577;392260;13-déc-22;59;;12.99;;71.99;13-dec-22;13DEC2022
ID_71608;276850;04-janv-21;30.5;;6.8;;37.3;04-jan-21;04JAN2021
ID_71640;380895;12-juin-22;14;;7.49;;21.49;12-jun-22;12JUN2022
ID_71640;382253;21-juin-22;59;;15.99;;74.99;21-jun-22;21JUN2022
ID_71695;288723;14-févr-21;43;;6.8;;49.8;14-feb-21;14FEB2021
ID_71695;298376;05-avr-21;59.5;;4.99;-4.99;59.5;05-apr-21;05APR2021
ID_71695;343391;26-nov-21;13;;8;;21;26-nov-21;26NOV2021
ID_71695;344740;02-déc-21;33;;5.99;;38.99;02-dec-21;02DEC2021
ID_71695;346312;09-déc-21;50;;5.49;;55.49;09-dec-21;09DEC2021
ID_71875;300062;12-avr-21;24;;4.7;;28.7;12-apr-21;12APR2021
ID_71922;402802;11-nov-22;164;-20;9.49;;153.49;11-nov-22;11NOV2022
ID_71922;402805;11-nov-22;158;-20;8.49;;146.49;11-nov-22;11NOV2022
ID_71969;328184;19-sept-21;450;;29.99;;479.99;19-sep-21;19SEP2021
ID_71969;332426;14-oct-21;150;;19.49;;169.49;14-oct-21;14OCT2021
ID_71969;333356;23-oct-21;41;;5.99;;46.99;23-oct-21;23OCT2021
ID_71969;342058;23-nov-21;89;;19.49;;108.49;23-nov-21;23NOV2021
ID_72026;304066;10-mai-21;279;;12.99;;291.99;10-may-21;10MAY2021
ID_72026;310270;19-juin-21;65;;5.99;;70.99;19-jun-21;19JUN2021
ID_72026;328434;21-sept-21;55;;4.99;;59.99;21-sep-21;21SEP2021
ID_72026;359979;05-févr-22;199;;19.49;;218.49;05-feb-22;05FEB2022
ID_72026;375776;05-mai-22;119;;8.49;;127.49;05-may-22;05MAY2022
ID_72405;380784;12-juin-22;32;;5.2;;37.2;12-jun-22;12JUN2022
ID_72517;279760;13-janv-21;45;;4.49;;49.49;13-jan-21;13JAN2021
ID_72725;277098;06-janv-21;55;;6.8;;61.8;06-jan-21;06JAN2021
ID_72725;293394;10-mars-21;23;;6.8;;29.8;10-mar-21;10MAR2021
ID_72725;337163;07-nov-21;45;;3.99;;48.99;07-nov-21;07NOV2021
ID_72725;348180;21-déc-21;38.5;;8;;46.5;21-dec-21;21DEC2021
ID_72725;365661;06-mars-22;49;;8;;57;06-mar-22;06MAR2022
ID_72725;397279;01-oct-22;22.4;;5.99;;28.39;01-oct-22;01OCT2022
ID_72725;397833;06-oct-22;32;;7.2;;39.2;06-oct-22;06OCT2022
ID_72814;279116;12-janv-21;10;;3.49;;13.49;12-jan-21;12JAN2021
ID_72814;305269;20-mai-21;95;;19.49;;114.49;20-may-21;20MAY2021
ID_72814;364875;01-mars-22;74;;5.49;;79.49;01-mar-22;01MAR2022
ID_72814;364881;01-mars-22;99;;4.49;;103.49;01-mar-22;01MAR2022
ID_72814;404956;23-nov-22;50;;5.99;;55.99;23-nov-22;23NOV2022
ID_72869;343132;25-nov-21;35.9;;4.99;-0.5;40.39;25-nov-21;25NOV2021
ID_73075;300618;15-avr-21;60;;4.49;;64.49;15-apr-21;15APR2021
ID_73075;308328;05-juin-21;84.5;;3.99;;88.49;05-jun-21;05JUN2021
ID_73268;287581;11-févr-21;58;;4.99;;62.99;11-feb-21;11FEB2021
ID_73268;301953;26-avr-21;39;;3.99;;42.99;26-apr-21;26APR2021
ID_73268;316675;18-juil-21;24;;3.99;;27.99;18-jul-21;18JUL2021
ID_73453;279324;12-janv-21;78;;4.99;;82.99;12-jan-21;12JAN2021
ID_73453;279327;12-janv-21;55;;4.99;;59.99;12-jan-21;12JAN2021
ID_73453;288097;12-févr-21;35;;3.99;;38.99;12-feb-21;12FEB2021
ID_73453;350588;10-janv-22;105;;4.99;;109.99;10-jan-22;10JAN2022
ID_73453;350734;10-janv-22;98;;10.49;-0.5;107.99;10-jan-22;10JAN2022
ID_73453;353419;17-janv-22;59.8;-11.96;6.49;;54.33;17-jan-22;17JAN2022
ID_73453;358221;31-janv-22;24;;5.49;-5.49;24;31-jan-22;31JAN2022
ID_73453;381884;21-juin-22;76.5;;5.99;;82.49;21-jun-22;21JUN2022
ID_73453;389591;18-juil-22;346.35;-69.27;25;;302.08;18-jul-22;18JUL2022
ID_73503;279604;13-janv-21;153;-8;11.2;;156.2;13-jan-21;13JAN2021
ID_73503;315266;10-juil-21;34.3;-3.43;8;;38.87;10-jul-21;10JUL2021
ID_73503;319027;27-juil-21;50.7;;4.7;-4.7;50.7;27-jul-21;27JUL2021
ID_73503;337276;08-nov-21;128;;6.8;;134.8;08-nov-21;08NOV2021
ID_73503;397622;05-oct-22;34;;8.5;;42.5;05-oct-22;05OCT2022
ID_73510;282827;24-janv-21;25;;6.8;;31.8;24-jan-21;24JAN2021
ID_73510;378261;26-mai-22;50;;4.6;;54.6;26-may-22;26MAY2022
ID_73598;341662;21-nov-21;17;;4.7;;21.7;21-nov-21;21NOV2021
ID_73598;362224;16-févr-22;59;;4.99;;63.99;16-feb-22;16FEB2022
ID_73667;325089;05-sept-21;65;;19.49;;84.49;05-sep-21;05SEP2021
ID_73667;345331;04-déc-21;11.5;;4.49;;15.99;04-dec-21;04DEC2021
ID_73667;345333;04-déc-21;34;;3.99;;37.99;04-dec-21;04DEC2021
ID_73667;364456;26-févr-22;53.5;;4.7;;58.2;26-feb-22;26FEB2022
ID_73733;304023;10-mai-21;96;;19.49;;115.49;10-may-21;10MAY2021
ID_73763;400386;26-oct-22;102.5;-20;12;;94.5;26-oct-22;26OCT2022
ID_73980;363972;24-févr-22;19.5;;8;;27.5;24-feb-22;24FEB2022
ID_74200;301628;22-avr-21;28;;4.49;;32.49;22-apr-21;22APR2021
ID_74468;285217;02-févr-21;140;;12.99;;152.99;02-feb-21;02FEB2021
ID_74468;285235;02-févr-21;99;;3.49;;102.49;02-feb-21;02FEB2021
ID_74468;379990;06-juin-22;125;;25;-25;125;06-jun-22;06JUN2022
ID_74468;380608;10-juin-22;125;;25;-25;125;10-jun-22;10JUN2022
ID_74531;343237;26-nov-21;94.1;;5.99;;100.09;26-nov-21;26NOV2021
ID_74531;360369;07-févr-22;59;;6.8;;65.8;07-feb-22;07FEB2022
ID_74628;391163;01-déc-22;50;;8.49;;58.49;01-dec-22;01DEC2022
ID_74779;287227;10-févr-21;18;;3.99;;21.99;10-feb-21;10FEB2021
ID_74779;289121;17-févr-21;40;;4.99;;44.99;17-feb-21;17FEB2021
ID_74779;328344;20-sept-21;203;;14.4;;217.4;20-sep-21;20SEP2021
ID_74779;329327;26-sept-21;30;;11.2;;41.2;26-sep-21;26SEP2021
ID_74779;368112;25-mars-22;31.7;;8;;39.7;25-mar-22;25MAR2022
ID_74801;286653;08-févr-21;23.5;;3.99;;27.49;08-feb-21;08FEB2021
ID_74865;298530;06-avr-21;7;;4.7;;11.7;06-apr-21;06APR2021
ID_74865;312699;29-juin-21;29.5;;19.49;;48.99;29-jun-21;29JUN2021
ID_74865;324962;04-sept-21;28;;4.7;;32.7;04-sep-21;04SEP2021
ID_74865;346111;08-déc-21;29;;4.49;;33.49;08-dec-21;08DEC2021
ID_74952;290909;26-févr-21;75;;19.49;;94.49;26-feb-21;26FEB2021
ID_74952;305072;18-mai-21;159;;19.49;;178.49;18-may-21;18MAY2021
ID_74952;308048;04-juin-21;35;;4.49;;39.49;04-jun-21;04JUN2021
ID_74952;314128;04-juil-21;145;-15;19.49;;149.49;04-jul-21;04JUL2021
ID_74952;362708;19-févr-22;18;;4.49;;22.49;19-feb-22;19FEB2022
ID_74952;367261;21-mars-22;141.6;-15;44;;170.6;21-mar-22;21MAR2022
ID_74952;376414;09-mai-22;30;;5.2;;35.2;09-may-22;09MAY2022
ID_74952;383001;24-juin-22;25;;4.6;;29.6;24-jun-22;24JUN2022
ID_74952;385728;03-juil-22;50;;10;;60;03-jul-22;03JUL2022
ID_75;345867;07-déc-21;97.5;;12.99;-12.99;97.5;07-dec-21;07DEC2021
ID_75184;282402;23-janv-21;25;;6.8;;31.8;23-jan-21;23JAN2021
ID_75184;292714;05-mars-21;138;;29.99;;167.99;05-mar-21;05MAR2021
ID_75184;307804;03-juin-21;95;;29;;124;03-jun-21;03JUN2021
ID_75184;319339;29-juil-21;35.5;;8;;43.5;29-jul-21;29JUL2021
ID_75184;319342;29-juil-21;75;;19.49;;94.49;29-jul-21;29JUL2021
ID_75184;322493;18-déc-21;70;;29.99;;99.99;18-dec-21;18DEC2021
ID_75184;327292;16-sept-21;110;-15;8;;103;16-sep-21;16SEP2021
ID_75184;330442;01-oct-21;90;;29.99;;119.99;01-oct-21;01OCT2021
ID_75184;346682;11-déc-21;83.7;;4.7;-4.7;83.7;11-dec-21;11DEC2021
ID_75184;346964;13-déc-21;83.7;;4.7;-4.7;83.7;13-dec-21;13DEC2021
ID_75184;376385;09-mai-22;104;-20;31;;115;09-may-22;09MAY2022
ID_75184;382231;21-juin-22;55;;31;;86;21-jun-22;21JUN2022
ID_75184;384291;28-juin-22;13;;6.5;;19.5;28-jun-22;28JUN2022
ID_75184;387441;09-juil-22;23;-4.6;10;;28.4;09-jul-22;09JUL2022
ID_75221;353167;17-janv-22;470;;29.99;;499.99;17-jan-22;17JAN2022
ID_75221;359768;04-févr-22;105;;12.99;;117.99;04-feb-22;04FEB2022
ID_75221;369462;02-avr-22;150.6;;22.5;;173.1;02-apr-22;02APR2022
ID_75221;369973;03-avr-22;80.5;;15;;95.5;03-apr-22;03APR2022
ID_75221;377637;19-mai-22;45;;8.49;;53.49;19-may-22;19MAY2022
ID_75221;381447;16-juin-22;32.45;;7.49;;39.94;16-jun-22;16JUN2022
ID_75221;395095;14-sept-22;38;;6.5;;44.5;14-sep-22;14SEP2022
ID_75221;395240;15-sept-22;10;;5.5;-5.5;10;15-sep-22;15SEP2022
ID_75221;402558;10-nov-22;77;;6.5;;83.5;10-nov-22;10NOV2022
ID_75249;311832;26-juin-21;75;;6.8;;81.8;26-jun-21;26JUN2021
ID_75249;335992;04-nov-21;25;;3.99;;28.99;04-nov-21;04NOV2021
ID_75249;336052;04-nov-21;45;;4.49;;49.49;04-nov-21;04NOV2021
ID_75454;381687;19-juin-22;7.3;;5.2;;12.5;19-jun-22;19JUN2022
ID_75457;278831;11-janv-21;129;;8;;137;11-jan-21;11JAN2021
ID_75457;284294;29-janv-21;129;;8;-8;129;29-jan-21;29JAN2021
ID_75518;297860;03-avr-21;69;;9.6;;78.6;03-apr-21;03APR2021
ID_75518;312988;30-juin-21;21.5;;6.8;;28.3;30-jun-21;30JUN2021
ID_75518;334343;31-oct-21;14;;4.7;;18.7;31-oct-21;31OCT2021
ID_75518;362768;19-févr-22;19;;9.6;;28.6;19-feb-22;19FEB2022
ID_75518;404440;19-nov-22;29;;8.99;;37.99;19-nov-22;19NOV2022
